,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3306,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Star Bar Soul Fusion Cafe & Lounge,35.80055681284182,-78.57812342639163,Southern / Soul Food Restaurant
3307,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,McDonald's,35.79911362764131,-78.57724428176886,Fast Food Restaurant
3308,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,T-Mobile,35.798399824513524,-78.57817890674596,Mobile Phone Shop
3309,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Domino's Pizza,35.799058483950986,-78.57993990182877,Pizza Place
3310,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Subway,35.79781391490423,-78.57858014376141,Sandwich Place
3311,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Food Lion Grocery Store,35.79930642168881,-78.57931203968798,Supermarket
3312,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,StarBar,35.80054088113384,-78.57818021009744,Southern / Soul Food Restaurant
3313,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Family Dollar,35.8002,-78.57728,Discount Store
3314,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Tower shopping Mall,35.79930070769504,-78.57897379224839,Shopping Mall
3315,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,dd's DISCOUNTS,35.79928218912097,-78.5796224772484,Department Store
3316,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Conway,35.798624844350584,-78.5793618948865,Clothing Store
3317,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Wendy's,35.798117588266585,-78.57734178008286,Fast Food Restaurant
3318,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Beauty World,35.79810782088136,-78.5792232869729,Cosmetics Shop
3319,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Shaki's Creation,35.80667,-78.578359,Food
3320,"Lake Woodard Townhomes, Raleigh, NC",35.80229135,-78.5783837497324,Waffle House,35.798182679702855,-78.576872418206,Breakfast Spot
3321,"Sagewood, Raleigh, NC",35.891992,-78.608825,Papa Murphy's,35.89551,-78.61205,Pizza Place
3322,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,The Cardinal,35.78962574787267,-78.64513787138469,Dive Bar
3323,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Fred Fletcher Park,35.79310182799554,-78.64970684051514,Park
3324,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Peace Camera,35.78852358445824,-78.64486518712633,Camera Store
3325,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Flash House,35.78852566726682,-78.64651485020464,Dive Bar
3326,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Peace Street Inspection Center,35.78882177011177,-78.64763393411187,Auto Garage
3327,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Dunkin Donuts,35.79246375270181,-78.64176041757827,Donut Shop
3328,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Cup O Jane,35.79373254586822,-78.6420762467817,Food Truck
3329,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Urban Village,35.793008,-78.646513,Gift Shop
3330,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Wine & Design,35.79007434944189,-78.64446986731677,Art Gallery
3331,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
3332,"Glenwood Crossing, Raleigh, NC",35.79292615,-78.6453989136656,Glam Lounge,35.78949368791695,-78.64487323104149,Cosmetics Shop
3333,"Broadlands, Raleigh, NC",35.8166128,-78.5839811310514,Broadlands Pool,35.81723336206755,-78.58331102622513,Pool
3334,"Broadlands, Raleigh, NC",35.8166128,-78.5839811310514,Jessicas Cafe And Diner,35.814800801304386,-78.58526087108912,Diner
3335,"Bent Tree South, Raleigh, NC",35.90084875,-78.632323368195,Bent Tree Pool,35.89799550831259,-78.63183068308085,Pool
3336,"Bent Tree South, Raleigh, NC",35.90084875,-78.632323368195,Honeycutt Trail @ I-540,35.903967522219844,-78.63150928015177,Trail
3337,"New Hope Acres, Raleigh, NC",35.83606545,-78.5749635188145,El Mandado,35.83531648488218,-78.57958877655197,Supermarket
3338,"New Hope Acres, Raleigh, NC",35.83606545,-78.5749635188145,Leah Marie Photography + Stationery,35.83373223131949,-78.57742667198181,Photography Studio
3339,"New Hope Acres, Raleigh, NC",35.83606545,-78.5749635188145,Nancy Ice Cream,35.832871,-78.574648,Food
3340,"New Hope Acres, Raleigh, NC",35.83606545,-78.5749635188145,Mar-Y-Sol Restaurant,35.83494643611946,-78.58018244983326,Mexican Restaurant
3341,"New Hope Acres, Raleigh, NC",35.83606545,-78.5749635188145,Northside Barber & Style Shop,35.835052027165034,-78.58026561381337,Salon / Barbershop
3342,"New Hope Acres, Raleigh, NC",35.83606545,-78.5749635188145,Balcazar Bakery,35.83494233333333,-78.580291,Bakery
3343,"Heron Park, Raleigh, NC",35.87717615,-78.5259040562529,Suncrest Village Pool,35.8741586816754,-78.52430296288618,Gym Pool
3344,"Heron Park, Raleigh, NC",35.87717615,-78.5259040562529,B's Bites,35.872831,-78.526037,Cupcake Shop
3345,"Hertford Village, Raleigh, NC",35.7465514,-78.6421939106946,Blue Martini,35.746160191566474,-78.64443662297887,Nightclub
3346,"Hertford Village, Raleigh, NC",35.7465514,-78.6421939106946,Family Fare Convenience Stores - S Wilmington Street,35.748627622609206,-78.64408201602127,Convenience Store
3347,"Hertford Village, Raleigh, NC",35.7465514,-78.6421939106946,budget inn,35.744873,-78.64508,Motel
3348,"Hertford Village, Raleigh, NC",35.7465514,-78.6421939106946,Manny's Produce,35.7435025,-78.6446062,Food Truck
3349,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Sushi Nine,35.785156616598684,-78.68936323337908,Sushi Restaurant
3350,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Bojangles' Famous Chicken 'n Biscuits,35.78519736541047,-78.68874102830887,Fast Food Restaurant
3351,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Amedeo's Italian Restaurant,35.78452391056308,-78.6903373079006,Italian Restaurant
3352,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Popeye's Louisiana Kitchen,35.784915,-78.690485,Fried Chicken Joint
3353,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Wendy's,35.78448585994073,-78.68745490908623,Fast Food Restaurant
3354,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,McDonald's,35.7852416,-78.6879679,Fast Food Restaurant
3355,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Taco Bell,35.78430332056118,-78.68951424026059,Fast Food Restaurant
3356,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Gorman & Marcom,35.78080097739907,-78.68680310245527,Intersection
3357,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Dunkin' Donuts,35.78428145451685,-78.68894732373427,Donut Shop
3358,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Gorman & Western,35.78466475986199,-78.68734032337281,Intersection
3359,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Mecca Market,35.78423951443588,-78.69041405747616,Convenience Store
3360,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,Boulevard Animal Hospital,35.78512,-78.69073,Veterinarian
3361,"Carlton Heights, Raleigh, NC",35.78171525,-78.6880836781186,The Gourmet Factory,35.78398118746644,-78.69273910864482,Italian Restaurant
3362,"Dacian Valley, Raleigh, NC",35.76366055,-78.6020464878726,The Curtain Shop,35.76483099595719,-78.59967827796936,Home Service
3363,"Dacian Valley, Raleigh, NC",35.76366055,-78.6020464878726,PAW Hands Free Sanitary Door Handle,35.7667,-78.6008,Other Repair Shop
3364,"Dacian Valley, Raleigh, NC",35.76366055,-78.6020464878726,The Curtain Shop,35.76653727944268,-78.60003232955933,Home Service
3365,"Dacian Valley, Raleigh, NC",35.76366055,-78.6020464878726,Arbol Complete Tree Service,35.767077014557586,-78.59988212585449,Garden Center
3366,"Dacian Valley, Raleigh, NC",35.76366055,-78.6020464878726,Dryer Vent Cleaning Raleigh,35.76789531564917,-78.60383033752441,Home Service
3367,"Forestville Farms, Raleigh, NC",35.8739696,-78.5173206278583,Eden Anne Films,35.874276,-78.51955599999997,Business Service
3368,"Forestville Farms, Raleigh, NC",35.8739696,-78.5173206278583,Outdoor Lighting Perspectives of Raleigh,35.874171,-78.514176,Construction & Landscaping
3369,"Forestville Farms, Raleigh, NC",35.8739696,-78.5173206278583,CPS Pros Custom Painting,35.8705658,-78.51611,Home Service
3370,"Hidden Valley, Raleigh, NC",35.87408115,-78.6721539101809,O'rourke's Pub,35.8758052,-78.675514,Pub
3371,"Grove Park, Raleigh, NC",35.78019115,-78.7148670872884,Powell Park,35.778589815633985,-78.71386546303965,Park
3372,"Northglen, Raleigh, NC",35.84985515,-78.6355705733077,Exhaustion,35.851616456440496,-78.6319803013344,Lounge
3373,"Northglen, Raleigh, NC",35.84985515,-78.6355705733077,Kennys Landscaping,35.8485001869139,-78.63102793693542,Construction & Landscaping
3374,"Northglen, Raleigh, NC",35.84985515,-78.6355705733077,Data Raleigh,35.852876991890206,-78.63213300704956,Department Store
3375,"Kingston at Wakefield Plantation, Raleigh, NC",35.958521,-78.5434367329562,Texas Roadhouse,35.956478,-78.540347,Steakhouse
3376,"Kingston at Wakefield Plantation, Raleigh, NC",35.958521,-78.5434367329562,Red Robin Gourmet Burgers and Brews,35.95568697588589,-78.54004642322867,Burger Joint
3377,"Kingston at Wakefield Plantation, Raleigh, NC",35.958521,-78.5434367329562,CJ Computer Services,35.95654,-78.54434,Other Repair Shop
3378,"Kingston at Wakefield Plantation, Raleigh, NC",35.958521,-78.5434367329562,DentalWorks Wake Forest,35.9569905,-78.5413421,Dentist's Office
3379,"Kingston at Wakefield Plantation, Raleigh, NC",35.958521,-78.5434367329562,Mattress 2.0,35.95723988362975,-78.5404665972823,Mattress Store
3380,"Kingston at Wakefield Plantation, Raleigh, NC",35.958521,-78.5434367329562,(((O))) A Wireless | Verizon Wireless Premium Retailer,35.95637392029281,-78.54048878306654,Electronics Store
3381,"Kingston at Wakefield Plantation, Raleigh, NC",35.958521,-78.5434367329562,Sally's Beauty Supply,35.955330698225254,-78.5401726351824,Cosmetics Shop
3382,"Falls River, Raleigh, NC",35.9171768,-78.5686057703059,Cokesbury Park,35.91793020468752,-78.57029099150157,Park
3383,"Falls River, Raleigh, NC",35.9171768,-78.5686057703059,Pennsilvania Games,35.918732746646924,-78.5669640500087,Bowling Alley
3384,"Falls River, Raleigh, NC",35.9171768,-78.5686057703059,The O’Corner,35.915306,-78.564483,Pub
3385,"Parker Falls, Raleigh, NC",35.93718535,-78.575449409434,Neuse River Trail,35.93923609343242,-78.57569033733468,Trail
3386,"Parker Falls, Raleigh, NC",35.93718535,-78.575449409434,Upper Neuse Greenway,35.93857197519527,-78.58011037432836,Trail
3387,"Parker Falls, Raleigh, NC",35.93718535,-78.575449409434,Falls Dam Canoe Launch,35.939610740678674,-78.57868143479641,Outdoors & Recreation
3388,"Parker Falls, Raleigh, NC",35.93718535,-78.575449409434,Paddle Creek,35.9392596,-78.57952952384949,Lake
3389,"Parker Falls, Raleigh, NC",35.93718535,-78.575449409434,Pintlifters Union Local 813,35.93692420320287,-78.5806855559349,Beer Garden
3390,"Athens, Raleigh, NC",35.7755627,-78.7203468541655,West Raleigh Baseball Fields,35.7767039587833,-78.72384240048693,Baseball Field
3391,"Athens, Raleigh, NC",35.7755627,-78.7203468541655,"Law Offices of Raushanah F Rodgers, PLLC",35.773323,-78.7192578,Lawyer
3392,"Athens, Raleigh, NC",35.7755627,-78.7203468541655,Triangle strings,35.773136404764706,-78.71913088620107,Music Store
3393,"Athens, Raleigh, NC",35.7755627,-78.7203468541655,Gabe Mart (Jack Daniels),35.778977267552484,-78.72119558098491,Convenience Store
3394,"Athens, Raleigh, NC",35.7755627,-78.7203468541655,Peter D. Horak Memorial Field,35.77208675936243,-78.71703250179168,Baseball Field
3395,"Hidden Creek, Raleigh, NC",35.74336885,-78.6959229654185,U. Suites Fitness,35.747014924831504,-78.69358738077447,Gym / Fitness Center
3396,"Lockwood, Raleigh, NC",35.80012425,-78.6009390308471,EZ Mart,35.80314432775799,-78.59798352103913,Convenience Store
3397,"Chestnut Hills, Raleigh, NC",35.85116055,-78.6479676678255,North Hills Club,35.847940097113266,-78.65110676931923,Social Club
3398,"Chestnut Hills, Raleigh, NC",35.85116055,-78.6479676678255,Dunkin' Donuts,35.85308882758534,-78.64297886138635,Donut Shop
3399,"Chestnut Hills, Raleigh, NC",35.85116055,-78.6479676678255,North Hills Animal Hospital & Resort,35.85169262,-78.64359683,Veterinarian
3400,"Chestnut Hills, Raleigh, NC",35.85116055,-78.6479676678255,North Hills Club Pool,35.847810962302574,-78.65108203440943,Pool
3401,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Raleigh Rose Garden,35.79187461975425,-78.66740867223217,Garden
3402,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Raleigh Little Theatre,35.7912959970973,-78.66841339945945,Theater
3403,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Global Village,35.78777818559207,-78.6679397110584,Coffee Shop
3404,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Jasmin Mediterranean Bistro,35.78784426618954,-78.66795586235004,Mediterranean Restaurant
3405,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Tupelo Honey,35.79018089,-78.663301,Southern / Soul Food Restaurant
3406,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Chipotle Mexican Grill,35.787615977184714,-78.6668882677674,Mexican Restaurant
3407,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Mitch's Tavern,35.787885630548764,-78.6678060905614,Pub
3408,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Kabab and Curry,35.787709468890384,-78.66758066320362,Indian Restaurant
3409,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Flywheel Sports,35.7898871,-78.66264980000001,Cycle Studio
3410,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Insomnia Cookies,35.787258603303606,-78.66621197119778,Dessert Shop
3411,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Smashed Waffles,35.7875401,-78.666068,Dessert Shop
3412,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,SO-CA,35.789372927870026,-78.66285108944997,Latin American Restaurant
3413,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Brixx Wood Fired Pizza,35.79002276083621,-78.66290103821699,Pizza Place
3414,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Groucho's Deli of Raleigh,35.788089100474636,-78.66780261020193,Sandwich Place
3415,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Atrium,35.78758077588322,-78.67066699592081,College Cafeteria
3416,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Chick-fil-A,35.787744,-78.670578,Fast Food Restaurant
3417,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Target,35.788206,-78.668787,Big Box Store
3418,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Starbucks,35.790739704234674,-78.66187713279825,Coffee Shop
3419,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Foundation's Edge,35.788510962448946,-78.66955534966216,Bookstore
3420,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,La Rancherita,35.7875966576406,-78.6670551981737,Mexican Restaurant
3421,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Nara Lounge,35.787894538269676,-78.6680870055986,Hookah Bar
3422,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,NCSU - D. H. Hill Creamery,35.787977994316655,-78.6704415449055,Ice Cream Shop
3423,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Harris Teeter,35.79134226741783,-78.66224846515328,Supermarket
3424,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Man-Mur Shoe Shop,35.78864344855937,-78.6713743207666,Shoe Store
3425,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Bruegger's Bagels,35.78744332835205,-78.66594474355122,Bagel Shop
3426,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Benelux Coffee,35.78997523946897,-78.66289988188201,Coffee Shop
3427,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,WABA,35.78784619496422,-78.66820350552452,Korean Restaurant
3428,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Redbox,35.79135445484275,-78.66235718239302,Video Store
3429,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Smallcakes Cupcakery - Raleigh,35.78820841396135,-78.66957430051337,Frozen Yogurt Shop
3430,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Taco Bell Cantina,35.787337,-78.666028,Fast Food Restaurant
3431,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,The Golden Dragon,35.78756884467865,-78.66709751901853,Chinese Restaurant
3432,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Jimmy John's,35.78743037882245,-78.66662658879753,Sandwich Place
3433,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,I Love NY Pizza,35.7874515757551,-78.66674722548534,Pizza Place
3434,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,FedEx Office Print & Ship Center,35.7889832,-78.6718606,Shipping Store
3435,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Jersey Mike's Subs,35.788899,-78.672008,Sandwich Place
3436,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,The Keg,35.7880180651659,-78.66840699375865,Pub
3437,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Oishi Japanese Restaurant,35.788075135764295,-78.66927069397441,Japanese Restaurant
3438,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,McDonald's,35.79058987850246,-78.66254234110454,Fast Food Restaurant
3439,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Compiegne Park,35.7881705939461,-78.6660929690485,Park
3440,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Esquire Haircutters,35.787819218968174,-78.66733431816101,Salon / Barbershop
3441,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Kitsch,35.78825366447294,-78.66959328279833,Smoke Shop
3442,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Isabella Cannon Park,35.79271770363598,-78.66985977462106,Park
3443,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Poke Bar,35.78834,-78.67021,Sushi Restaurant
3444,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Gumby's Pizza,35.788877082474436,-78.67170428829442,Pizza Place
3445,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,House Doctors of Northwest Raleigh,35.789745920351,-78.67121383789659,Moving Target
3446,"Fairmont, Raleigh, NC",35.7903953,-78.6673928775529,Mattox Coins & Stamps,35.791057,-78.66292,Real Estate Office
3447,"Landover, Raleigh, NC",35.85422695,-78.5234458985817,Capitol City Heating & Air Inc.,35.85361,-78.5221,Construction & Landscaping
3448,"Landover, Raleigh, NC",35.85422695,-78.5234458985817,ABC - Old Wake Forest Rd,35.85393305393824,-78.52851329976363,Liquor Store
3449,"Ivy Hall, Raleigh, NC",35.83064425,-78.5586676701076,Donna's Kitchen,35.83502197265625,-78.55752563476562,Restaurant
3450,"Springfield, Raleigh, NC",35.8778064,-78.5081824302669,Family Dollar,35.88158416748047,-78.50553894042969,Discount Store
3451,"Springfield, Raleigh, NC",35.8778064,-78.5081824302669,Serendipity Drive,35.87590189290179,-78.50880253689864,Scenic Lookout
3452,"Springfield, Raleigh, NC",35.8778064,-78.5081824302669,Mckinley Mill Pool,35.878548,-78.512538,Pool
3453,"Springfield, Raleigh, NC",35.8778064,-78.5081824302669,Ralph's Electric Service,35.877103,-78.512652,Home Service
3454,"Springfield, Raleigh, NC",35.8778064,-78.5081824302669,Thai Casa,35.88067164709784,-78.51115947314392,Thai Restaurant
3455,"Madonna Acres, Raleigh, NC",35.78972745,-78.6149627221196,Larry's Supermarket,35.78841117987741,-78.61264565247303,Grocery Store
3456,"Bakersfield, Raleigh, NC",35.335875,-119.143181,Environmental Air Exchange Corp.,35.33613,-119.14373,Home Service
3457,"Claridge, Raleigh, NC",39.592012,-119.836252,7-Eleven,39.5917563977003,-119.835132132293,Convenience Store
3458,"Claridge, Raleigh, NC",39.592012,-119.836252,Redbox,39.591228,-119.835473,Video Store
3459,"Claridge, Raleigh, NC",39.592012,-119.836252,Kustom Koatings Inc.,39.59508,-119.83641,Construction & Landscaping
3460,"Honeycutt Ridge, Raleigh, NC",35.93628555,-78.6271740058347,Gelato Amare,35.939924,-78.6283,Food
3461,"Honeycutt Ridge, Raleigh, NC",35.93628555,-78.6271740058347,AT&T,35.93684,-78.62179,Mobile Phone Shop
3462,"North Farms, Raleigh, NC",35.85140855,-78.5645083337193,Andrees Boutique,35.85062,-78.567455,Jewelry Store
3463,"Bluffs at Harrington Grove, Raleigh, NC",35.928764,-78.7512790350594,Swim & Racquet Club @ Harrington Grove,35.92770215908688,-78.7501962690797,Pool
3464,"Bluffs at Harrington Grove, Raleigh, NC",35.928764,-78.7512790350594,New Leesville Blvd Park,35.931032385460306,-78.7520126971178,Park
3465,"Bluffs at Harrington Grove, Raleigh, NC",35.928764,-78.7512790350594,Best Friends Pet Care,35.92899714833383,-78.75484943389893,Pet Service
3466,"Bluffs at Harrington Grove, Raleigh, NC",35.928764,-78.7512790350594,Dusty Donuts,35.93029470985201,-78.75435939908427,Food Truck
3467,"Glenoe on Ferry, Raleigh, NC",35.7651419,-78.7161614596473,Lake Johnson Boat House,35.76250935329042,-78.71431839764595,Harbor / Marina
3468,"Glenoe on Ferry, Raleigh, NC",35.7651419,-78.7161614596473,Lake Johnson Pool,35.76739233333333,-78.71587121666667,Pool
3469,"Glenoe on Ferry, Raleigh, NC",35.7651419,-78.7161614596473,Athens Drive Baseball,35.767574718088554,-78.71486763132336,Baseball Field
3470,"Glenoe on Ferry, Raleigh, NC",35.7651419,-78.7161614596473,Lake Johnson Mews Dog Park,35.763745098114846,-78.71255472634739,Dog Run
3471,"Glenoe on Ferry, Raleigh, NC",35.7651419,-78.7161614596473,Lake Johnson Mews Pool,35.76442210301308,-78.7113233431013,Pool
3472,"Glenoe on Ferry, Raleigh, NC",35.7651419,-78.7161614596473,Lake Johnson,35.76093078197848,-78.71425151824951,Lake
3473,"Country Club Villas, Raleigh, NC",35.8216379,-78.65125790356,Whole Paycheck Market,35.82293173674695,-78.6498885468612,Snack Place
3474,"Country Club Villas, Raleigh, NC",35.8216379,-78.65125790356,St. David's Basketball Gym,35.82388381387896,-78.64992732980893,Basketball Court
3475,"Country Club Villas, Raleigh, NC",35.8216379,-78.65125790356,CCC Cart Barn,35.8183483914515,-78.6542210632102,Golf Course
3476,"Greystone Manor, Raleigh, NC",35.88276675,-78.6668930563109,Greystone Swim & Raquet Club,35.886017824455955,-78.66665592721623,Pool
3477,"Starmount, Raleigh, NC",35.8273774,-78.5810040761981,Chick-Fil-A,35.827555,-78.585627,Fast Food Restaurant
3478,"Starmount, Raleigh, NC",35.8273774,-78.5810040761981,Oriental Store of Raleigh,35.82942695138157,-78.58594390131869,Filipino Restaurant
3479,"Starmount, Raleigh, NC",35.8273774,-78.5810040761981,Golden Corral,35.82695724667495,-78.58495558406123,Buffet
3480,"Starmount, Raleigh, NC",35.8273774,-78.5810040761981,Fred George,35.827260600091854,-78.58250141143797,Pawn Shop
3481,"Starmount, Raleigh, NC",35.8273774,-78.5810040761981,Tradeit,35.82739251848765,-78.58508344818382,Electronics Store
3482,"Starmount, Raleigh, NC",35.8273774,-78.5810040761981,Taqueria La Cabana,35.82804790179695,-78.58505019931091,Mexican Restaurant
3483,"Starmount, Raleigh, NC",35.8273774,-78.5810040761981,Pure Korean Karaoke Bar,35.82970157608291,-78.58509455130081,Karaoke Bar
3484,"Starmount, Raleigh, NC",35.8273774,-78.5810040761981,Los Cuates,35.827123004645,-78.58626268997126,Mexican Restaurant
3485,"Joe Louis Park, Raleigh, NC",35.7706608,-78.6181735589115,Rose's,35.769335731725626,-78.61374739730836,Big Box Store
3486,"Joe Louis Park, Raleigh, NC",35.7706608,-78.6181735589115,Save-A-Lot,35.76717483914527,-78.61478936673333,Grocery Store
3487,"Joe Louis Park, Raleigh, NC",35.7706608,-78.6181735589115,Helping Hand Mission,35.77150512523436,-78.62059205194818,Music Venue
3488,"Joe Louis Park, Raleigh, NC",35.7706608,-78.6181735589115,Nyenzo Natural Boutique,35.76778501604385,-78.61734867095947,Salon / Barbershop
3489,"Joe Louis Park, Raleigh, NC",35.7706608,-78.6181735589115,"Martin Luther King, Jr. Memorial Garden",35.76848728723067,-78.61445682447385,Garden
3490,"Cedarwoods Country Estates, Raleigh, NC",35.7491894,-78.6146813405975,A Safe Place Child Enrichment Center,35.74578168520776,-78.61733327859845,Business Service
3491,"Morgans Mill Townhomes, Raleigh, NC",35.7390091,-78.6363277220995,Mortiz Cleaning Service LLC,35.73890143120118,-78.6340320110321,Home Service
3492,"Morgans Mill Townhomes, Raleigh, NC",35.7390091,-78.6363277220995,club 30+,35.741527854443945,-78.63642995696429,Bar
3493,"Morgans Mill Townhomes, Raleigh, NC",35.7390091,-78.6363277220995,rush mart,35.741668701171875,-78.63646697998047,Convenience Store
3494,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,The Holt,50.798231,-3.193734,Gastropub
3495,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,Co-op Food,50.79954094380252,-3.1933803268929544,Grocery Store
3496,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,Iceland,50.79951026879632,-3.1923515894529917,Grocery Store
3497,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,WHSmith,50.80004984423132,-3.1896946199471867,Bookstore
3498,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,Toast,50.7991389486078,-3.192050111803041,Café
3499,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,The Star Inn (Wetherspoon),50.798465754265216,-3.188275869772794,Pub
3500,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,Budgens,50.79914308059004,-3.1894456915094906,Convenience Store
3501,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,Costa Coffee,50.799675,-3.188798,Coffee Shop
3502,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,Honiton Swimming Pool,50.801625338811455,-3.193214331800458,Gym Pool
3503,"Stablegate, Raleigh, NC",50.7981315,-3.1926975,Honiton Railway Station (HON),50.79658791446487,-3.186732371212253,Train Station
3504,"Chatsworth, Raleigh, NC",34.2917905,-118.5733991,Holleigh Bernson Memorial Park,34.292954320986276,-118.57096130595568,Park
3505,"Chatsworth, Raleigh, NC",34.2917905,-118.5733991,TwoBirdees.com,34.29163336543006,-118.57646942138672,Kids Store
3506,"Chatsworth, Raleigh, NC",34.2917905,-118.5733991,Park,34.29306154445687,-118.57062425912045,Basketball Court
3507,"Quail Meadows, Raleigh, NC",35.852453,-78.6178556620984,Tijuana Flats,35.8505352,-78.6164853,Restaurant
